Title,Storyline
Rats!,"In Fresno, Texas, graffiti artist Raphael's arrest leads to his involvement in a chain of events involving a sting operation, suicide, drug deals, criminal suspicions, weapons, a newswoman, and a plutonium deal gone wrong, creating chaos."
Rautu Ka Raaz,"After the mysterious death of a warden of Sevadham school, it is up to inspector Negi who suffers from PTSD to solve the high-profile investigation which leads him to disturbing facts."
Real Estate Sisters,"Two struggling real estate agents unexpectedly acquire an exclusive mansion but discover a dead body, leading them on a chaotic journey to secure a life-changing deal while evading trouble."
Rebel,"Luka, from poverty, opposes injustice despite environment. Conflict with troublemaker Bono escalates to fight after extortion attempt on Luka's mother. Fight turns Luka towards rebellion against surrounding injustices."
Rebel Ridge,A former Marine grapples his way through a web of small-town corruption when an attempt to post bail for his cousin escalates into a violent standoff with the local police chief.
Red,"A close-knit community's foundations are shaken by a tragic event - a teenage girl's murder. Senior Master Sergeant Danilo Faraon embarks on a path of retribution, entangled in deception and betrayal."
Red Night at Skye's,"When down on his luck family man and ex-soldier Cole Boyd gets drawn into a scheme to rob Skye's pawnshop, a front for a ruthless gang of meth-making bikers known as The Spiders, a group led by the enigmatic and evil ""Doc"", a bad idea turns into a blood-soaked nightmare."
Red Tears: Unfolded,Detective Huxley's return to work after a two-week break takes an unexpected turn as he delves into an unprecedented murder case. The stakes are high as he carries the burden of solving the case and the pressure of rebuilding public trust in the police department after a recent incident of police brutality.
Reloaded 2,"In a dystopian future where criminals take over, detective Jimmy Cloud gets a deadly case around a kidnapping carried out by a brutal crime syndicate."
Rendel: Cycle of Revenge,"When ""Smiley"" - Christoper Cox - takes over the Vala Drug Corporation in the long shadow of his late grandfather Edward Cox, a masked vigilante, Rendel, takes revenge for the murder of his family."
Reputation,A drug dealer begins to question his life choices when his violent partner-in-crime is released from prison.
Rescue on One's Own,N/A
Respect the Shooter,"In the wake of the murder of a loved one, Jovan decides to turn to the streets to seek revenge on those responsible."
Restrain,"After breaking into an adulterer's apartment, two friends' simple revenge plan turns into a murderous bloodbath."
Revolver,"An ex-police officer embarks on a single-minded goal upon leaving jail, after serving a sentence for crimes committed under dubious circumstances."
Rhino Man,RHINO MAN is an award-winning documentary about the courageous wildlife rangers who risk their lives every day to protect South Africa's iconic rhinos from violent poaching syndicates.
Ride,"Three generations of bull riders fight to raise money to transfer the family's young daughter to a better cancer hospital. Set in Stephenville TX, Ride explores rodeo, addiction in the Heartland, and the cowboy's place in modern America."
Riff Raff,A former criminal's ordinary life is turned upside down when his old family shows up for a long-awaited reunion.
Risky Business,"Three brothers, forced to get along again to pay off their father's hospital bill. With their courage, they stole a TV from an empty house, until finally the owner of the house came home."
Road to Terzetto,Three brothers that never met each other are getting an inheritance from their estranged father. On the journey to their inheritance things aren't always what they seem.
Roadkill,Vengeance rides the open road when a young woman traveling alone encounters a renegade drifter and ends up in a fight for her life.
Rob N Roll,"Decadent Murong Hui teams up with violent bandits after a botched robbery. A female detective pursues them as they scheme to steal a bag of money, leading to chaotic events due to betrayals and twists under the ""I rob, you rob me"" code."
Robbin' Hoods,N/A
Rock,"Faced with his past, Rock must try to break free from the expectations the streets have for him in order to begin a new life with the woman he loves."
Rock Creek Express,"The lives of numerous twenty-somethings collide over the course of one long summer night in Northwest Washington DC. Wesley is a food courier, working late into the night to keep himself afloat in the wake of his ex-boyfriend Andrew's death. After a chance encounter with Isabel, an eccentric woman claiming to have known Andrew during his final months, Wesley is thrust back into the grief and mystery surrounding Andrew's death. Meanwhile, Andrew's brother George, his gambling addicted friend Charlie, Charlie's OnlyFans creator girlfriend Penny, Penny's social worker roommate Gia, and tattoo artist/skateboarder Curtis all circle each other on the counter-cultural outskirts of the nation's capital."
Routa,"A man is released from prison after 22 years. He tries to live a simple life as a farmer. At the same time, a company director is fighting a hostile takeover from a bigger corporation. Two different kind of journeys collide in sudden ways."
Run Away,N/A
Runnin' from Wolves,"After successfully robbing of one of Detroit's most profitable mobs, two heads of a criminal enterprise become sworn enemies after an act of betrayal, which escalates into a series of violence, kidnapping, and murder."
