Title,Storyline
Not to Be Played With,"Set in Fayetteville, North Carolina, Darrell Washington, a rising Sports Agent, periodically visits his hometown to take care of his ailing mother recovering from hip replacement. During his return, Darrell explores the dating scene and mingles with various women, one of whom (Regina) is secretively married. While engaging in escapades with Regina, the two are caught together by her wife, Melanie. Little does Darrell know, playing with people's emotions can create a fire storm filled with toxicity. Regina's life is now in a downward spiral after being caught cheating. She has since separated from Melanie and Darrell has ignored / discarded her existence. A severe state of depression brings forth questionable thoughts. Meanwhile, Darrell reunites with a childhood friend, Pamela Thomas. Darrell and Pamela instantly become emotionally attached and fall for each other. In an effort to seal Darrell's fate, Regina and Melanie scheme and plot to catch him slipping. This fatal entanglement ends in a massacre."
Nothingness,N/A
Nowhere to Be Found,"Cari Newberry searches for her missing sister Ava in Mexico, joined by allies including a journalist and military sergeant. One team member sabotages the search. Leann escapes captivity but dies. Jessica discovers Lt. Gomez's involvement."
Nuclear Family,"It's the last day on Earth so the dysfunctional Smith family decides to have one last meal together. But, during supper tensions rise, prejudices are made known, secrets are revealed, and supper becomes violent."
Nudus,"Laura awakens from a coma in a stark white room, where she is questioned about her social media activity. As she recalls her pregnancy, she must confront terrifying apparitions and fight to save her baby."
Nueva Tierra,N/A
Nyay Anyay,N/A
Nénuphar,N/A
O2,"A gripping narrative of a child prodigy who eyes the impossible as a doctor to give a fresh breath of life to life. A mesmerizing tale of ambition, sacrifice and the delicate balance between professional success and personal redemption."
OTT-Over the Target,"OTT - Over the Target is the name of the new upcoming movie of Redwood Production Dubai which is written by Naeem Tahir and directed by the famous film producer and director of Pakistan Neha Laaj. The story of the OTT revolves around characters who extort money from people in the film industry by showing them false documents on the pretext of making a film and or web series. Rahul is such a young man and searching a job in Dubai but unfortunately did not find any one . and he meet with Jia and make a Froud team who fools people by them jia is film actress by the B grade productions. This time their target is a bank. Together they defraud a bank manager and get money from the Bank. But then dishonesty comes in Jaya's heart and that and she kills both of Vikram and Rahul. Then suddenly one other character Boss will come to home and kills Ho Jia as well. The story is full of thrills. Naeem Tahir has portrayed each character in a rich way. The direction of Naha Lodge is also unresponsive. Fahad Asad has played the role of Rahul very smartly while Mithali Jaya looks very beautiful. In the supporting cast, Indi Bro and Imran also appeared in full force. So OTT is a full entertaining film which will give the audience a lot of fun. The film is schedule for release in the last week of January. Hope everyone will like it."
Obayifo Project,A group of filmmakers intend to record a live African invocation ritual.
Obbattu,"Ganga and Shiva navigate a comedic and suspenseful evening after the unexpected death of Jollu Seena at Ganga's dinner, leading to a series of misunderstandings and the search for the true murderer."
Obraz,A hunted child will find refuge in the house of the enemy. The host faces a terrible choice: save the child's life or risk losing his own family.
Obscura,A group of college students set out to find an abandoned manor where two kids from their school went missing ten years prior.
Oculi - Det eneste vitnet,"Martin, a blind man in his 30's looking for love, might be in way over his head, when he starts investigating the kidnapping of his new date."
Oddity,A psychic medium attempts to uncover the truth behind her sister's murder at the site of the crime.
Offline: O Filme,Ten contestants are chosen to live in the real world their favorite mobile game. Trapped in a big house they find themselves in the middle of a battle where they need to fight for their lives.
Oh...My Wife,"Dome, a party-loving guy, has a clingy and jealous wife, Bang-on. After a heated argument, Dome drunkenly dares her to possess him. Moments later, Bang-on dies in an accident and her spirit returns to take over Dome's body, leading to a hilarious yet spooky adventure as he and his friends try to handle her ghostly presence."
Omar,"A down-on-his-luck drifter, Omar, stumbles into a dangerous situation when he participates in the accidental death of a powerful businessman's ruthless son. Now forced to work alongside the son's bodyguard, Omar must help conceal the body."
On Air,N/A
On Saniye,The thrilling duel of a guidance counselor and a mother who will do anything to get her child accepted back to the most prestigious high school in the country after being expelled.
On the Run,Two teen sisters learn about their family's involvement with a secret program and go on the run to escape the deadly criminals targeting their family.
Once Passed On,A young man conducting a research project on a local urban legend comes face to face with a force he is unable to control.
Once Upon a Time in Amityville,The origins of the Amityville legend are explored in an old settlement town.
Once Upon a Time in Hollyweird,"When Hollywood icon Michael Madsen goes missing presumed dead, they call Rick Blaine (Tom Sizemore) to investigate. A Tarantino-style murder mystery that is, Once Upon a Time in Hollyweird."
Ondu Pishachiya Kathe,N/A
One More Day,"Daniel, haunted by his family's death, is pursued by Django's men for his parents' wealth, forcing him into an unexpected situation despite his drug-addicted past and inability to forgive himself."
One More Inch,A man finds himself trapped and must use what is available to escape.
One More Shot,"Following the attack on the black site in Poland, Navy SEAL Jake Harris is ordered to escort terrorist suspect Amin Mansur to Washington D.C for interrogation."
