Title,Storyline
L.A. Minute,"Jack Cullison lead the cast of L.A Minute, an all-star crime drama/ dark comedy in which a regular guy steals the identity of a wealthy accountant only to later learn that he's actually impersonating a hitman. Lewis (Cullison) seems to have a run of bad luck. He allows others to treat him like a welcome mat. He eventually is fed up with his life. By a chance encounter he steals the identity of an accountant that seems to have it all, girls, cars, and money. Lewis later learns that it's not all its cracked up to be when he finds out that he is impersonating a hitman. By this time he's in too deep to get out and is blackmailed by Detective Garrison (Irwin) who forces him to continue playing the role or else. His buddy Benedict (Murphy) helps him on his journey."
LOL Surprise! The Skate Dance Movie,"When Tween Ali Dance finds herself committed to ballet and skateboarding at the same time, it all becomes too much."
"LSD 2: Love, Sex Aur Dhokha 2","Complexities of modern relationships and self-discovery in the high-tech age are explored through interconnected stories of love, friendship, and identity."
La Casa,"After the death of their father Antonio, his three grown children and their families gather at his modest vacation home to prepare it for sale. During their short stay, long-buried memories and secrets rise to the surface."
La Culpa de Nada,N/A
La Familia,A father spends all the family's savings on a multi-level company - with unexpected consequences.
La Familia del Barrio: La Película,"A time traveler's blunder with Mexico's most important priest in 1810 alters history, erasing the Mexican Independence movement before it begins."
La Hayde Maske,"A neighborhood shopkeeper plans to commit a robbery, inspired by the TV series La Casa de Papel. During the period when there were no masks anywhere due to the pandemic and factories were stockpiling, the neighborhood tradesmen formed an amateur team of 9 people and attempted to rob the mask factory."
La Lengua Desnuda,"At the threshold of fantasy and magical realism, Barbara and Victoria explore two opposing worldviews. Navigating dreamlike landscapes, they seek to fulfill their dreams without fit into the mold."
La Pena Maxima 2,Brothers face chaos when Colombia's World Cup qualifier clashes with their daughter's wedding to the team's star. A risky bet on the groom scoring three goals complicates their plans for the honeymoon.
La Petite et le Vieux,"A gruff old neighbor and a little girl from Limoilou, blessed with a fertile imagination, embark on a heartwarming journey to bring joy back into her father's life."
La Piñata de Marcel,"A highly imaginative 10y/o boy befriends his superhero piñata prior to his birthday party. Upon realizing the tragic fate that awaits for his cardboard friend, he must rebel against the celebratory ritual in order to save his only friend."
La Pura Vida,Nana has to deal with the overbearing family of her boyfriend and overall abuse.
La Raya,"A coming of age tale, set in a magical (realist) place. When a refrigerator magically appears out of nowhere in a small, forgotten village in Mexico, eleven-year-old Sotera seizes it as a business opportunity and attempts to sell it."
La Tercera Edad,"Two old friends enroll in an adult university, looking for adventure, love and fun. What could go wrong?"
La bandera,"Tomás, an elderly father, has invited his two sons, Jesús and Antonio, to dinner to give them important news about his inheritance and Lina, a girl who is helping him write his biography."
La danza del impacto,N/A
La dot,N/A
La estrella que perdí,"Throughout her life, the great actress Norma Reyes (76) accepted to play all kinds of roles, except the one of being the perfect mother."
La familia Benetón,"Toni, a curmudgeon in his fifties, single and childless, runs away from children at all costs. His life takes an unexpected turn when his sister dies and overnight he becomes temporary guardian of her five adopted children."
La famille Hennedricks,"When her son Henri threatens to move in with his father, Justine takes him on a trip to the Atlantic coast along with her new partner, Ludo, and stepson, Joseph. Vacation program: uniting the blended family at any cost."
La fée aux choux et autres trésors d'Alice Guy,"An event program that pays tribute to the first female filmmaker in history: 6 short films by Alice Guy whose films, rarely screened in movie theaters, are historical treasures to be discovered in restored version on the big screen."
La gardav,"Mathieu, a young ambitious actor, struggles to put together his showreel. His friend Ousmane offers him a role in his rap music video, but the shoot doesn't go as planned."
La petite vadrouille,"Justine, her husband and their gang of friends come up with a solution to their money problems: organize a fake romantic cruise for Franck, a major investor, who is looking to seduce a woman."
La pura realidad,"Pura invites her daughter home to share an important decision over breakfast. Overwhelmed not by the choice before her but the conflict in carrying out her mother's request, everything unravels. In cinema, nothing is as it seems."
La reina del convento,"Juanita decides to abandon her family and go to a convent where, together with a group of extravagant nuns, she must discover the mysterious murder of a priest."
La scommessa - Una notte in corsia,"When 80-year-old Signor Caputo suffers a stroke and is admitted to the hospital, nurses Angelo and Salvatore make a bet - will their patient live until morning? A New Year's holiday and 200 euros are at stake, and saving a dying man turns into a real gamble."
La spiaggia dei gabbiani,N/A
La storia del Frank e della Nina,"Gollum, a teen with a speech impediment and Frank, a school dropout, meet Nina, a teenage wife and mom seeking education. As they study together, their bond grows, redefining family and reality itself in their eyes."
La tartaruga,N/A
La volpe e l'uva,N/A
Lady Parts,"Lady Parts is a dramedy feature film where a young woman's sex life becomes a family affair when she has to undergo a vulvar vestibulectomy. Her loving, but overbearing parents help her through recovery (despite her cringing) and learn that saying ""vagina"" loud and proud is the first step to advocating for herself in all aspects of her life."
Lagan Special,"Shekhar and Suman's arranged marriage hits a snag when she overhears him admitting he doesn't love her. Calling off the ceremony, families argue while Shekhar tries convincing Suman of his devotion."
Lagrimas de fuego,N/A
Lail Nahar,"A satirical comedy following two musicians' contrasting experiences with fame, exploring the chaotic nature of stardom and the absurdities within the Saudi entertainment industry through a humorous lens."
Lake George,"Two misfit oddballs embark on a road trip, strike a dubious deal too enticing to refuse, and find redemption amid shady circumstances."
Lakeview,"A queer comedy about friends gathering for a divorce celebration at a lakeside retreat, exploring their bonds and personal journeys as they deal with life's challenges."
Lakhe's Matric,"To escape her strict mother and attend boarding school, a mischievous and arrogant Lakhe gets hired to attain matric for a rich girl."
Lalo y Luquín van a la Baja,"A documentary road trip comedy about two men putting their friendship to the test as they try to write a script together and deal with their fears, manias and mental problems on a peculiar and fun trip through Baja."
Lambran da Laana,A family tries to rid itself of a curse that haunts their village.
Landlord,"In the face of eviction, a young runaway barricades herself into her new apartment. A war ensues between her and the omnipotent Landlord."
Langha Phobia,"After a blissful beginning to Gopi and Shanti's married life in Fiji, things take a big turn when Gopi starts showing his chauvinistic ways. Having no other option, Shanti comes up with a cunning plan to get some sanity back in her life."
