Title,Storyline
Sayen: The Huntress,"Sayen joins a clandestine resistance group with a plan involving Valerie, who will provide needed information in exchange for her freedom. The rescue operation pushes Sayen to extremes limits, leading to a final confrontation."
School of Magical Animals 3,"Children with magical animal companions at Winterstein School experience adventures spanning a forest and fashion show, encountering a snobbish cat and vegan crocodile while navigating friendship and first love."
Second Life,"Whilst serving a prison sentence for killing a gang boss, Liang gives birth to a boy who is put into welfare. 30 years later, Liang is released from prison, and the gang send blind Ah Gui to pose as Liang's blind son so he can kill her."
Sector 17,"Pargat, son of Gurdit Singh, seeks justice against Tundilaat, who killed his father and stole their land. With the help of Rani and her aunt Balviro, Pargat dismantles Tundilaat's empire, ultimately restoring his family's honor."
Seetha Kalyana Vaibhogame,"Ram and Seetha marry secretly and flee to a new town. When Ram's cancer-stricken father makes a final wish involving his daughter-in-law, Seetha must balance her love with family obligations."
Sehnsucht nach Firdaws,"Eyub, a Muslim ex-police officer, chases a diamond thief that costs him his job. He loses everything and is not allowed to see his beloved daughter anymore. He tries everything possible to find her. Eyub meets the young Ilyas, who helps him in his search. When they find a way to locate the daughter, this hope is taken away from them. A 103-minute film for the whole family. Exciting story with many Islamic themes and a beautiful message."
Sentimentaaal,"Police Officer Suryaa Roy, is transferred to Raghunathpur from Kolkata, where local politician Rudrani Chowdhury runs many illegal businesses. When they come at loggerheads, can Suryaa save his family and the people of Raghunathpur?"
Sentinelese,"Sentinelese boy adrift, rescued by Burmese slave on Thai poaching vessel stranded near North Sentinel Island. Poachers trapped, Indian coast guard approaching as tribe threatens. Time running out to escape territorial waters."
September Babies,"In a world controlled by a shadow organization, how far must you tap into your own darkness to balance the scales?"
Serra das Almas,"In Pernambuco, a jewel robbery brings together an old group of misfit friends, with catastrophic results. Watched over by ghosts from the past, each of them will have to find their own way to freedom."
Sesh Bazi,N/A
Seven Heroes Beat the Monster,"As a result of Sun Wukong's loss of cultivation, Luo Shujun claimed to be Wuxiang, and was sealed by the Seven Saints with his soul. In order to prevent Wuxiang from coming back, the young man Youxi finds the six saints to unseal Sun Wukong, who was sealed with Wuxiang, but he unexpectedly releases Wuxiang, who is eventually transformed into a golden rod and destroys Wuxiang together with the seven saints."
Sha Hai zhi Men,A soldier and an enemy nobleman need to work together to find their way out across 800km of desert after hit by a once-in-a-century sandstorm.
Shadow Jm,"Shadow, the don's trusted right-hand man, experiences a change of heart while on a mission to eliminate Bolo, who recently attempted to assassinate the don. can Shadow triumph in this unforeseen battle driven by a guilty conscience?"
Shadows of Betrayal: Chronicles of Ian Blair,"Stranded in the hills outside Cypher City, Ian Blair fights to clear his name after being wrongfully accused of his wife's murder. Pursued by mercenaries and evading authorities, he uncovers a web of betrayal and corruption."
Shark Island,Beautiful models travel to a tropical island for a bikini photo shoot with a priceless necklace. But a killer is loose on this remote island and the only way out is through shark-infested waters.
Shark Warning,"Two decades later, a man returns to his hometown after a shark killed his brother. When the shark resurfaces and claims more victims, he forms alliances to hunt down and eliminate the predator once and for all."
Sharp Instinct: Volume II,"Malcolm Lyons is back - and he has a vengeance. It's up to the team to rescue his hostages before time runs out, and people begin to die."
She's God: The Book of Eden,"Following the events of the first film ""SHE'S GOD"" Sanjona and her daughter Eden who now knows the truth about her mother's Angelhood and spiritual gifts must now find a way to channel her own gifts while finding out her purpose in life and her destiny. All the while Eden is being hunted by the fallen Angels who plan to use her spiritual gifts for an evil purpose. Sanjona must do all she can to protect her daughter, but will she be enough to protect her or will she have to seek help from others."
Shekko,"The film's events revolve around a group of outlaw friends who engage in criminal and suspicious activities, but it leads them to major crises with dangerous consequences."
Sheriff,"Sheriff and Nazri, police officers from different departments, team up to take down Tony, a ruthless drug kingpin running a methamphetamine syndicate responsible for numerous deaths, known as the Meth Killer."
Ship of the Damned,"After an abandoned 500 year-old ship appears off the coast of a small town, Historian Elena and the local coastguard go to investigate. They discover it is not abandoned and the ship's cursed crew have horrific plans for the intruders."
Shiva Ke Ram Bhoomi,"Shiva stands as a steadfast protector of his Bhabhi Maa, Bhumi, after his brother Ram's death. Despite village gossip, Shiva defends their pure bond, showcasing the strength of tradition and the importance of upholding cherished values."
Shockwaves 2,"Two sisters must locate their parents before a group of vicious robbers kill them, all the while terrifying earthquakes threaten to sink the city."
Shoutai,"Accused of a brutal murder, Kaburagi escapes and goes on the run across Japan. Detective Matanuki pursues him, but after 488 days missing, Kaburagi's true identity and motives remain a mystery."
Shri Swapankumarer Badami Hyenar Kobole,"Kolkata is at risk from Badami Hyena. Dipak Chatterjee, a forgotten detective created by Shri Swapankumar, faces a complex mission. Can he save the city and himself?"
Shriyut Non Maharashtrian,"Janak Singh and his partner Sameer, are looking for investors to expand their cafe business across Maharashtra. But there's a dark side to Janak white collar facade. At night, he relentlessly hunts for the mysterious criminal AK. But Why?"
Shu Si Yi Bo,"After a tragic loss of his family, Chen, an ex criminal changes his face with cosmetic surgery and becomes a cook in a restaurant. Fifteen years later a woman asks him for help against human traffic gangs."
